instance,source,n,m,planar,read_ms,planarity_ms
/home/mateu/benchmarks/rome/rome/grafo2893.16.graphml,file,16,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo770.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1248.26.graphml,file,26,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2242.25.graphml,file,25,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo291.20.graphml,file,20,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6712.37.graphml,file,37,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1226.32.graphml,file,32,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1930.13.graphml,file,13,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2320.23.graphml,file,23,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1676.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5756.32.graphml,file,32,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1970.15.graphml,file,15,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo273.11.graphml,file,11,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2427.19.graphml,file,19,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2106.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1672.19.graphml,file,19,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11261.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11123.32.graphml,file,32,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo636.29.graphml,file,29,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10004.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2312.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1286.27.graphml,file,27,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3302.35.graphml,file,35,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1304.27.graphml,file,27,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo927.11.graphml,file,11,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo616.19.graphml,file,19,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2227.17.graphml,file,17,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1763.12.graphml,file,12,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo207.12.graphml,file,12,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10890.34.graphml,file,34,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1561.33.graphml,file,33,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo872.24.graphml,file,24,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5152.39.graphml,file,39,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1677.21.graphml,file,21,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2445.26.graphml,file,26,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2987.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1112.16.graphml,file,16,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3480.35.graphml,file,35,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6051.37.graphml,file,37,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2162.21.graphml,file,21,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo366.16.graphml,file,16,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo891.13.graphml,file,13,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3605.35.graphml,file,35,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2616.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo779.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10565.32.graphml,file,32,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo785.16.graphml,file,16,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11503.39.graphml,file,39,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo701.14.graphml,file,14,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo730.12.graphml,file,12,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11499.35.graphml,file,35,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo562.14.graphml,file,14,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6223.42.graphml,file,42,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10043.32.graphml,file,32,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9891.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1602.26.graphml,file,26,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo754.16.graphml,file,16,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1632.21.graphml,file,21,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo269.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1905.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo689.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo255.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2105.10.graphml,file,10,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5448.35.graphml,file,35,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7198.37.graphml,file,37,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo316.11.graphml,file,11,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1427.51.graphml,file,51,59,1,0,0
/home/mateu/benchmarks/rome/rome/grafo399.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7495.41.graphml,file,41,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10138.33.graphml,file,33,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10754.35.graphml,file,35,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1952.26.graphml,file,26,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo697.15.graphml,file,15,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo438.22.graphml,file,22,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1164.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3570.55.graphml,file,55,66,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2370.22.graphml,file,22,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2909.28.graphml,file,28,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5947.34.graphml,file,34,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo490.40.graphml,file,40,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo686.23.graphml,file,23,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3686.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2849.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2870.14.graphml,file,14,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo903.17.graphml,file,17,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2349.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo941.29.graphml,file,29,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1044.23.graphml,file,23,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7208.43.graphml,file,43,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo280.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo492.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2393.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1027.11.graphml,file,11,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1753.16.graphml,file,16,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1796.31.graphml,file,31,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5185.41.graphml,file,41,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo215.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1005.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3604.37.graphml,file,37,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo575.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo495.20.graphml,file,20,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11395.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1011.19.graphml,file,19,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3099.39.graphml,file,39,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2962.33.graphml,file,33,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3574.36.graphml,file,36,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2766.26.graphml,file,26,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo143.29.graphml,file,29,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5355.35.graphml,file,35,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5883.36.graphml,file,36,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4019.40.graphml,file,40,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2860.18.graphml,file,18,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1160.17.graphml,file,17,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1000.14.graphml,file,14,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2560.15.graphml,file,15,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7473.35.graphml,file,35,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo949.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo997.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo604.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3079.27.graphml,file,27,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3072.27.graphml,file,27,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo113.28.graphml,file,28,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1318.26.graphml,file,26,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo542.12.graphml,file,12,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3111.48.graphml,file,48,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1999.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10982.34.graphml,file,34,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2428.19.graphml,file,19,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2357.23.graphml,file,23,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1172.19.graphml,file,19,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3129.37.graphml,file,37,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11396.34.graphml,file,34,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2556.18.graphml,file,18,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11531.34.graphml,file,34,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3026.26.graphml,file,26,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2527.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3105.25.graphml,file,25,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1918.16.graphml,file,16,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1334.30.graphml,file,30,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo764.23.graphml,file,23,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo851.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1859.32.graphml,file,32,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1837.20.graphml,file,20,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6222.39.graphml,file,39,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo440.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2044.33.graphml,file,33,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo222.11.graphml,file,11,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10728.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10068.31.graphml,file,31,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2668.12.graphml,file,12,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2924.17.graphml,file,17,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2569.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1794.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1138.15.graphml,file,15,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2541.14.graphml,file,14,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5887.44.graphml,file,44,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2216.15.graphml,file,15,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2863.40.graphml,file,40,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2800.24.graphml,file,24,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7001.40.graphml,file,40,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2190.36.graphml,file,36,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3547.37.graphml,file,37,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3906.49.graphml,file,49,61,1,0,0
/home/mateu/benchmarks/rome/rome/grafo867.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4893.51.graphml,file,51,64,1,0,0
/home/mateu/benchmarks/rome/rome/grafo132.21.graphml,file,21,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1907.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2404.23.graphml,file,23,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6432.44.graphml,file,44,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2546.19.graphml,file,19,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2219.15.graphml,file,15,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2724.23.graphml,file,23,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7290.38.graphml,file,38,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2432.15.graphml,file,15,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2099.37.graphml,file,37,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1116.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2751.16.graphml,file,16,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1097.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7747.40.graphml,file,40,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo164.22.graphml,file,22,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo384.19.graphml,file,19,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3092.24.graphml,file,24,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo116.28.graphml,file,28,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11171.35.graphml,file,35,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo348.20.graphml,file,20,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo842.21.graphml,file,21,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2333.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo830.27.graphml,file,27,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2634.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo597.17.graphml,file,17,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11489.31.graphml,file,31,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11678.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo345.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11415.35.graphml,file,35,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo732.35.graphml,file,35,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1768.26.graphml,file,26,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5820.35.graphml,file,35,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7519.36.graphml,file,36,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7740.38.graphml,file,38,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5289.37.graphml,file,37,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo250.13.graphml,file,13,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2735.36.graphml,file,36,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7046.48.graphml,file,48,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2874.50.graphml,file,50,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo633.10.graphml,file,10,9,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2553.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11582.34.graphml,file,34,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo711.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3118.39.graphml,file,39,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2614.16.graphml,file,16,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10063.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo445.22.graphml,file,22,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo158.21.graphml,file,21,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10839.32.graphml,file,32,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2731.18.graphml,file,18,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo727.13.graphml,file,13,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1465.55.graphml,file,55,65,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1598.29.graphml,file,29,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo262.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1218.26.graphml,file,26,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo758.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1498.48.graphml,file,48,59,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1790.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo760.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1777.23.graphml,file,23,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2299.35.graphml,file,35,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5141.42.graphml,file,42,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2943.21.graphml,file,21,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1639.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo857.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2511.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9938.38.graphml,file,38,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3414.36.graphml,file,36,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1954.24.graphml,file,24,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3153.36.graphml,file,36,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo175.23.graphml,file,23,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2938.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1163.19.graphml,file,19,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2999.26.graphml,file,26,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10746.36.graphml,file,36,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7365.45.graphml,file,45,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo584.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5479.41.graphml,file,41,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2933.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1668.33.graphml,file,33,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo491.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2314.27.graphml,file,27,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1635.16.graphml,file,16,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1778.15.graphml,file,15,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo166.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2704.25.graphml,file,25,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo840.17.graphml,file,17,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo279.16.graphml,file,16,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2396.20.graphml,file,20,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5143.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo173.26.graphml,file,26,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1621.10.graphml,file,10,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo437.12.graphml,file,12,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1616.17.graphml,file,17,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2206.19.graphml,file,19,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1714.12.graphml,file,12,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo729.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2971.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2596.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2771.33.graphml,file,33,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo547.16.graphml,file,16,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1463.24.graphml,file,24,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9857.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo937.11.graphml,file,11,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo756.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6694.89.graphml,file,89,103,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2152.21.graphml,file,21,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo666.12.graphml,file,12,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1362.31.graphml,file,31,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2480.18.graphml,file,18,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3078.25.graphml,file,25,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo599.18.graphml,file,18,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2461.18.graphml,file,18,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo513.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11515.37.graphml,file,37,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2433.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1886.22.graphml,file,22,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3932.38.graphml,file,38,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2611.20.graphml,file,20,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10455.38.graphml,file,38,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4624.53.graphml,file,53,64,1,0,0
/home/mateu/benchmarks/rome/rome/grafo761.13.graphml,file,13,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2133.22.graphml,file,22,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2993.23.graphml,file,23,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4172.58.graphml,file,58,71,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2577.17.graphml,file,17,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2565.17.graphml,file,17,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3097.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1858.19.graphml,file,19,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5998.38.graphml,file,38,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5244.32.graphml,file,32,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1880.24.graphml,file,24,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11384.30.graphml,file,30,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6121.33.graphml,file,33,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1969.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2192.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3287.40.graphml,file,40,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo411.16.graphml,file,16,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2468.15.graphml,file,15,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo719.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2165.22.graphml,file,22,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2178.22.graphml,file,22,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo434.20.graphml,file,20,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11519.39.graphml,file,39,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3203.40.graphml,file,40,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo940.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1376.29.graphml,file,29,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1104.21.graphml,file,21,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2278.39.graphml,file,39,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5219.38.graphml,file,38,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9203.68.graphml,file,68,79,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7383.38.graphml,file,38,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo630.21.graphml,file,21,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo202.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1806.23.graphml,file,23,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2269.23.graphml,file,23,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2298.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2832.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2255.39.graphml,file,39,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5041.57.graphml,file,57,63,1,0,0
/home/mateu/benchmarks/rome/rome/grafo987.27.graphml,file,27,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5772.40.graphml,file,40,49,1,0,0
